Date,Open,High,Low,Close
04/01/2022,"1.1068","1.1078","1.1028","1.1046"
03/31/2022,"1.1160","1.1186","1.1061","1.1067"
03/30/2022,"1.1087","1.1172","1.1083","1.1161"
03/29/2022,"1.0984","1.1139","1.0971","1.1088"
03/28/2022,"1.0985","1.1001","1.0945","1.0988"
03/25/2022,"1.0998","1.1040","1.0981","1.0982"
03/24/2022,"1.1005","1.1015","1.0970","1.0997"
03/23/2022,"1.1029","1.1045","1.0965","1.1006"
03/22/2022,"1.1018","1.1047","1.0961","1.1030"
03/21/2022,"1.1072","1.1072","1.1010","1.1017"
03/18/2022,"1.1092","1.1119","1.1005","1.1051"
03/17/2022,"1.1036","1.1139","1.1009","1.1094"
03/16/2022,"1.0956","1.1048","1.0949","1.1035"
03/15/2022,"1.0941","1.1021","1.0927","1.0957"
03/14/2022,"1.0921","1.0995","1.0902","1.0942"
03/11/2022,"1.0987","1.1044","1.0904","1.0915"
03/10/2022,"1.1077","1.1121","1.0977","1.0990"
03/09/2022,"1.0900","1.1096","1.0891","1.1076"
03/08/2022,"1.0855","1.0960","1.0850","1.0899"
03/07/2022,"1.0928","1.0932","1.0808","1.0856"
03/04/2022,"1.1067","1.1073","1.0891","1.0935"
03/03/2022,"1.1120","1.1124","1.1035","1.1066"
03/02/2022,"1.1129","1.1143","1.1060","1.1121"
03/01/2022,"1.1219","1.1234","1.1091","1.1125"
02/28/2022,"1.1139","1.1246","1.1123","1.1220"
02/25/2022,"1.1194","1.1276","1.1167","1.1273"
02/24/2022,"1.1308","1.1313","1.1109","1.1195"
02/23/2022,"1.1327","1.1361","1.1301","1.1306"
02/22/2022,"1.1316","1.1367","1.1289","1.1325"
02/21/2022,"1.1317","1.1387","1.1307","1.1312"
02/18/2022,"1.1363","1.1378","1.1315","1.1322"
02/17/2022,"1.1374","1.1388","1.1324","1.1362"
02/16/2022,"1.1362","1.1397","1.1345","1.1375"
02/15/2022,"1.1308","1.1370","1.1303","1.1360"
02/14/2022,"1.1352","1.1370","1.1282","1.1307"
02/11/2022,"1.1429","1.1433","1.1330","1.1350"
02/10/2022,"1.1427","1.1496","1.1378","1.1428"
02/09/2022,"1.1419","1.1448","1.1403","1.1426"
02/08/2022,"1.1444","1.1451","1.1397","1.1418"
02/07/2022,"1.1469","1.1469","1.1416","1.1443"
02/04/2022,"1.1440","1.1485","1.1413","1.1449"
02/03/2022,"1.1304","1.1452","1.1270","1.1438"
02/02/2022,"1.1274","1.1330","1.1267","1.1306"
02/01/2022,"1.1234","1.1281","1.1222","1.1273"
01/31/2022,"1.1142","1.1249","1.1139","1.1235"
01/28/2022,"1.1147","1.1175","1.1122","1.1149"
01/27/2022,"1.1242","1.1245","1.1133","1.1146"
01/26/2022,"1.1303","1.1313","1.1236","1.1241"
01/25/2022,"1.1328","1.1332","1.1266","1.1302"
01/24/2022,"1.1344","1.1347","1.1292","1.1326"
01/21/2022,"1.1312","1.1361","1.1302","1.1346"
01/20/2022,"1.1343","1.1370","1.1303","1.1311"
01/19/2022,"1.1327","1.1358","1.1319","1.1344"
01/18/2022,"1.1409","1.1424","1.1316","1.1328"
01/17/2022,"1.1416","1.1436","1.1393","1.1408"
01/14/2022,"1.1456","1.1484","1.1399","1.1416"
01/13/2022,"1.1441","1.1482","1.1436","1.1455"
01/12/2022,"1.1368","1.1455","1.1356","1.1443"
01/11/2022,"1.1326","1.1377","1.1314","1.1371"
01/10/2022,"1.1363","1.1363","1.1287","1.1328"
01/07/2022,"1.1297","1.1367","1.1291","1.1364"
01/06/2022,"1.1313","1.1333","1.1285","1.1300"
01/05/2022,"1.1288","1.1348","1.1277","1.1314"
01/04/2022,"1.1298","1.1323","1.1273","1.1289"
01/03/2022,"1.1368","1.1380","1.1280","1.1299"
12/31/2021,"1.1325","1.1388","1.1304","1.1373"
12/30/2021,"1.1352","1.1362","1.1299","1.1328"
12/29/2021,"1.1309","1.1370","1.1275","1.1351"
12/28/2021,"1.1327","1.1335","1.1290","1.1311"
12/27/2021,"1.1321","1.1336","1.1303","1.1328"
12/24/2021,"1.1330","1.1346","1.1304","1.1323"
12/23/2021,"1.1326","1.1344","1.1291","1.1329"
12/22/2021,"1.1289","1.1343","1.1264","1.1327"
12/21/2021,"1.1280","1.1304","1.1261","1.1288"
12/20/2021,"1.1242","1.1305","1.1235","1.1276"
12/17/2021,"1.1335","1.1351","1.1236","1.1239"
12/16/2021,"1.1287","1.1362","1.1282","1.1330"
12/15/2021,"1.1260","1.1300","1.1224","1.1292"
12/14/2021,"1.1287","1.1326","1.1254","1.1261"
12/13/2021,"1.1319","1.1321","1.1262","1.1286"
12/10/2021,"1.1294","1.1325","1.1266","1.1318"
12/09/2021,"1.1343","1.1349","1.1279","1.1293"
12/08/2021,"1.1270","1.1357","1.1266","1.1344"
12/07/2021,"1.1286","1.1300","1.1228","1.1268"
12/06/2021,"1.1316","1.1320","1.1267","1.1287"
12/03/2021,"1.1302","1.1334","1.1267","1.1314"
12/02/2021,"1.1320","1.1349","1.1296","1.1303"
12/01/2021,"1.1339","1.1361","1.1303","1.1321"
11/30/2021,"1.1293","1.1384","1.1240","1.1340"
11/29/2021,"1.1305","1.1316","1.1259","1.1294"
11/26/2021,"1.1211","1.1332","1.1207","1.1318"
11/25/2021,"1.1199","1.1232","1.1198","1.1210"
11/24/2021,"1.1250","1.1256","1.1187","1.1201"
11/23/2021,"1.1237","1.1276","1.1227","1.1249"
11/22/2021,"1.1290","1.1294","1.1231","1.1235"
11/19/2021,"1.1372","1.1376","1.1250","1.1281"
11/18/2021,"1.1321","1.1376","1.1314","1.1374"
11/17/2021,"1.1321","1.1334","1.1265","1.1319"
11/16/2021,"1.1369","1.1388","1.1310","1.1322"
11/15/2021,"1.1447","1.1465","1.1357","1.1367"
11/12/2021,"1.1450","1.1463","1.1435","1.1445"
11/11/2021,"1.1480","1.1490","1.1443","1.1449"
11/10/2021,"1.1594","1.1597","1.1478","1.1478"
11/09/2021,"1.1589","1.1610","1.1571","1.1596"
11/08/2021,"1.1552","1.1597","1.1551","1.1588"
11/05/2021,"1.1555","1.1575","1.1514","1.1568"
11/04/2021,"1.1614","1.1619","1.1529","1.1557"
11/03/2021,"1.1581","1.1617","1.1563","1.1612"
11/02/2021,"1.1607","1.1615","1.1576","1.1580"
11/01/2021,"1.1564","1.1611","1.1546","1.1606"
10/29/2021,"1.1683","1.1692","1.1535","1.1563"
10/28/2021,"1.1605","1.1694","1.1583","1.1684"
10/27/2021,"1.1597","1.1628","1.1585","1.1603"
10/26/2021,"1.1609","1.1628","1.1585","1.1596"
10/25/2021,"1.1646","1.1667","1.1592","1.1611"
10/22/2021,"1.1624","1.1657","1.1621","1.1647"
10/21/2021,"1.1653","1.1669","1.1620","1.1627"
10/20/2021,"1.1634","1.1660","1.1617","1.1651"
10/19/2021,"1.1613","1.1671","1.1609","1.1632"
10/18/2021,"1.1601","1.1625","1.1572","1.1614"
10/15/2021,"1.1599","1.1621","1.1588","1.1599"
10/14/2021,"1.1595","1.1626","1.1584","1.1600"
10/13/2021,"1.1530","1.1599","1.1528","1.1596"
10/12/2021,"1.1554","1.1572","1.1525","1.1532"
10/11/2021,"1.1580","1.1588","1.1550","1.1555"
10/08/2021,"1.1554","1.1586","1.1542","1.1577"
10/07/2021,"1.1558","1.1574","1.1549","1.1553"
10/06/2021,"1.1600","1.1606","1.1530","1.1559"
10/05/2021,"1.1621","1.1624","1.1581","1.1599"
10/04/2021,"1.1597","1.1641","1.1588","1.1620"
10/01/2021,"1.1581","1.1609","1.1564","1.1594"
09/30/2021,"1.1599","1.1611","1.1563","1.1577"
09/29/2021,"1.1684","1.1692","1.1590","1.1598"
09/28/2021,"1.1698","1.1705","1.1670","1.1685"
09/27/2021,"1.1717","1.1730","1.1685","1.1696"
09/24/2021,"1.1740","1.1749","1.1701","1.1721"
09/23/2021,"1.1690","1.1752","1.1684","1.1739"
09/22/2021,"1.1727","1.1756","1.1685","1.1689"
09/21/2021,"1.1726","1.1750","1.1715","1.1728"
09/20/2021,"1.1729","1.1738","1.1701","1.1729"
09/17/2021,"1.1763","1.1790","1.1725","1.1727"
09/16/2021,"1.1819","1.1823","1.1752","1.1766"
09/15/2021,"1.1803","1.1834","1.1800","1.1816"
09/14/2021,"1.1811","1.1847","1.1800","1.1804"
09/13/2021,"1.1812","1.1819","1.1770","1.1812"
09/10/2021,"1.1824","1.1853","1.1810","1.1811"
09/09/2021,"1.1816","1.1843","1.1806","1.1825"
09/08/2021,"1.1841","1.1854","1.1803","1.1818"
09/07/2021,"1.1871","1.1887","1.1838","1.1843"
09/06/2021,"1.1880","1.1889","1.1856","1.1872"
09/03/2021,"1.1876","1.1910","1.1867","1.1879"
09/02/2021,"1.1840","1.1878","1.1834","1.1875"
09/01/2021,"1.1811","1.1859","1.1794","1.1842"
08/31/2021,"1.1797","1.1849","1.1795","1.1809"
08/30/2021,"1.1800","1.1812","1.1783","1.1799"
08/27/2021,"1.1752","1.1804","1.1735","1.1797"
08/26/2021,"1.1774","1.1782","1.1747","1.1753"
08/25/2021,"1.1756","1.1776","1.1727","1.1772"
08/24/2021,"1.1748","1.1767","1.1728","1.1759"
08/23/2021,"1.1699","1.1752","1.1693","1.1746"
08/20/2021,"1.1678","1.1707","1.1665","1.1701"
08/19/2021,"1.1712","1.1718","1.1667","1.1679"
08/18/2021,"1.1710","1.1744","1.1695","1.1710"
08/17/2021,"1.1779","1.1786","1.1708","1.1708"
08/16/2021,"1.1799","1.1803","1.1768","1.1777"
08/13/2021,"1.1731","1.1806","1.1729","1.1797"
08/12/2021,"1.1741","1.1750","1.1724","1.1730"
08/11/2021,"1.1718","1.1755","1.1706","1.1740"
08/10/2021,"1.1738","1.1744","1.1710","1.1722"
08/09/2021,"1.1765","1.1771","1.1735","1.1736"
08/06/2021,"1.1833","1.1838","1.1755","1.1764"
08/05/2021,"1.1837","1.1859","1.1829","1.1835"
08/04/2021,"1.1867","1.1902","1.1833","1.1839"
08/03/2021,"1.1872","1.1895","1.1855","1.1865"
08/02/2021,"1.1870","1.1898","1.1860","1.1874"
07/30/2021,"1.1887","1.1910","1.1853","1.1869"
07/29/2021,"1.1843","1.1895","1.1841","1.1889"
07/28/2021,"1.1819","1.1852","1.1774","1.1844"
07/27/2021,"1.1804","1.1843","1.1771","1.1818"
07/26/2021,"1.1773","1.1819","1.1764","1.1803"
07/23/2021,"1.1773","1.1788","1.1756","1.1772"
07/22/2021,"1.1797","1.1832","1.1758","1.1771"
07/21/2021,"1.1781","1.1807","1.1753","1.1796"
07/20/2021,"1.1803","1.1805","1.1756","1.1783"
07/19/2021,"1.1805","1.1825","1.1764","1.1800"
07/16/2021,"1.1813","1.1824","1.1792","1.1806"
07/15/2021,"1.1837","1.1852","1.1797","1.1811"
07/14/2021,"1.1779","1.1841","1.1772","1.1838"
07/13/2021,"1.1862","1.1877","1.1773","1.1776"
07/12/2021,"1.1876","1.1882","1.1836","1.1863"
07/09/2021,"1.1847","1.1883","1.1825","1.1879"
07/08/2021,"1.1790","1.1869","1.1784","1.1848"
07/07/2021,"1.1825","1.1840","1.1782","1.1792"
07/06/2021,"1.1864","1.1897","1.1808","1.1823"
07/05/2021,"1.1865","1.1883","1.1851","1.1864"
07/02/2021,"1.1850","1.1876","1.1809","1.1865"
07/01/2021,"1.1857","1.1886","1.1838","1.1852"
06/30/2021,"1.1897","1.1912","1.1846","1.1858"
06/29/2021,"1.1928","1.1931","1.1879","1.1899"
06/28/2021,"1.1934","1.1946","1.1904","1.1924"
06/25/2021,"1.1935","1.1977","1.1927","1.1938"
06/24/2021,"1.1928","1.1958","1.1919","1.1931"
06/23/2021,"1.1943","1.1972","1.1913","1.1927"
06/22/2021,"1.1918","1.1954","1.1881","1.1944"
06/21/2021,"1.1859","1.1923","1.1848","1.1920"
06/18/2021,"1.1908","1.1928","1.1849","1.1864"
06/17/2021,"1.1995","1.2008","1.1893","1.1907"
06/16/2021,"1.2126","1.2137","1.1995","1.1997"
06/15/2021,"1.2122","1.2149","1.2103","1.2128"
06/14/2021,"1.2106","1.2132","1.2095","1.2120"
06/11/2021,"1.2173","1.2196","1.2093","1.2111"
06/10/2021,"1.2182","1.2195","1.2145","1.2177"
06/09/2021,"1.2174","1.2220","1.2171","1.2180"
06/08/2021,"1.2191","1.2196","1.2165","1.2173"
06/07/2021,"1.2168","1.2204","1.2145","1.2190"
06/04/2021,"1.2129","1.2186","1.2104","1.2167"
06/03/2021,"1.2211","1.2217","1.2119","1.2127"
