Date,Open,High,Low,Close
04/01/2013,"1.2820","1.2850","1.2820","1.2850"
03/29/2013,"1.2819","1.2820","1.2819","1.2820"
03/28/2013,"1.2781","1.2819","1.2781","1.2819"
03/27/2013,"1.2862","1.2862","1.2781","1.2781"
03/26/2013,"1.2854","1.2862","1.2854","1.2862"
03/25/2013,"1.2989","1.2989","1.2854","1.2854"
03/22/2013,"1.2900","1.2989","1.2900","1.2989"
03/21/2013,"1.2934","1.2934","1.2900","1.2900"
03/20/2013,"1.2884","1.2934","1.2884","1.2934"
03/19/2013,"1.2958","1.2958","1.2884","1.2884"
03/18/2013,"1.3075","1.3075","1.2958","1.2958"
03/15/2013,"1.3005","1.3075","1.3005","1.3075"
03/14/2013,"1.2961","1.3005","1.2961","1.3005"
03/13/2013,"1.3034","1.3034","1.2961","1.2961"
03/12/2013,"1.3047","1.3047","1.3034","1.3034"
03/11/2013,"1.3005","1.3047","1.3005","1.3047"
03/08/2013,"1.3108","1.3108","1.3005","1.3005"
03/07/2013,"1.2967","1.3108","1.2967","1.3108"
03/06/2013,"1.3051","1.3051","1.2967","1.2967"
03/05/2013,"1.3027","1.3051","1.3027","1.3051"
03/04/2013,"1.3021","1.3027","1.3021","1.3027"
03/01/2013,"1.3058","1.3058","1.3021","1.3021"
02/28/2013,"1.3137","1.3137","1.3058","1.3058"
02/27/2013,"1.3062","1.3137","1.3062","1.3137"
02/26/2013,"1.3062","1.3062","1.3062","1.3062"
02/25/2013,"1.3192","1.3192","1.3062","1.3062"
02/22/2013,"1.3189","1.3192","1.3189","1.3192"
02/21/2013,"1.3284","1.3284","1.3189","1.3189"
02/20/2013,"1.3390","1.3390","1.3284","1.3284"
02/19/2013,"1.3352","1.3390","1.3352","1.3390"
02/18/2013,"1.3364","1.3364","1.3352","1.3352"
02/15/2013,"1.3363","1.3364","1.3363","1.3364"
02/14/2013,"1.3453","1.3453","1.3363","1.3363"
02/13/2013,"1.3454","1.3454","1.3453","1.3453"
02/12/2013,"1.3405","1.3454","1.3405","1.3454"
02/11/2013,"1.3365","1.3405","1.3365","1.3405"
02/08/2013,"1.3397","1.3397","1.3365","1.3365"
02/07/2013,"1.3524","1.3524","1.3397","1.3397"
02/06/2013,"1.3586","1.3586","1.3524","1.3524"
02/05/2013,"1.3515","1.3586","1.3515","1.3586"
02/04/2013,"1.3642","1.3642","1.3515","1.3515"
02/01/2013,"1.3580","1.3642","1.3580","1.3642"
01/31/2013,"1.3568","1.3580","1.3568","1.3580"
01/30/2013,"1.3492","1.3568","1.3492","1.3568"
01/29/2013,"1.3455","1.3492","1.3455","1.3492"
01/28/2013,"1.3462","1.3462","1.3455","1.3455"
01/25/2013,"1.3379","1.3462","1.3379","1.3462"
01/24/2013,"1.3319","1.3379","1.3319","1.3379"
01/23/2013,"1.3323","1.3323","1.3319","1.3319"
