Date,Open,High,Low,Close
09/01/2020,"1.1936","1.2012","1.1902","1.1913"
08/31/2020,"1.1906","1.1966","1.1886","1.1937"
08/28/2020,"1.1823","1.1921","1.1812","1.1907"
08/27/2020,"1.1831","1.1901","1.1766","1.1822"
08/26/2020,"1.1835","1.1843","1.1773","1.1832"
08/25/2020,"1.1791","1.1845","1.1785","1.1836"
08/24/2020,"1.1798","1.1851","1.1785","1.1789"
08/21/2020,"1.1863","1.1884","1.1755","1.1796"
08/20/2020,"1.1841","1.1870","1.1804","1.1861"
08/19/2020,"1.1932","1.1954","1.1831","1.1840"
08/18/2020,"1.1872","1.1967","1.1867","1.1931"
08/17/2020,"1.1844","1.1882","1.1830","1.1871"
08/14/2020,"1.1816","1.1852","1.1784","1.1844"
08/13/2020,"1.1785","1.1866","1.1782","1.1814"
08/12/2020,"1.1741","1.1814","1.1712","1.1786"
08/11/2020,"1.1737","1.1808","1.1723","1.1742"
08/10/2020,"1.1788","1.1802","1.1736","1.1739"
08/07/2020,"1.1879","1.1886","1.1756","1.1788"
08/06/2020,"1.1866","1.1913","1.1819","1.1878"
08/05/2020,"1.1802","1.1906","1.1793","1.1864"
08/04/2020,"1.1765","1.1806","1.1723","1.1805"
08/03/2020,"1.1779","1.1798","1.1699","1.1764"
07/31/2020,"1.1850","1.1908","1.1765","1.1781"
07/30/2020,"1.1794","1.1850","1.1732","1.1848"
07/29/2020,"1.1719","1.1806","1.1715","1.1792"
07/28/2020,"1.1752","1.1775","1.1700","1.1716"
07/27/2020,"1.1657","1.1782","1.1638","1.1753"
07/24/2020,"1.1597","1.1659","1.1582","1.1656"
07/23/2020,"1.1570","1.1628","1.1542","1.1598"
07/22/2020,"1.1528","1.1602","1.1508","1.1572"
07/21/2020,"1.1450","1.1542","1.1424","1.1529"
07/20/2020,"1.1430","1.1469","1.1404","1.1448"
07/17/2020,"1.1384","1.1446","1.1378","1.1429"
07/16/2020,"1.1411","1.1442","1.1371","1.1386"
07/15/2020,"1.1400","1.1453","1.1392","1.1412"
07/14/2020,"1.1345","1.1411","1.1326","1.1401"
07/13/2020,"1.1301","1.1377","1.1301","1.1346"
07/10/2020,"1.1285","1.1327","1.1256","1.1301"
07/09/2020,"1.1332","1.1372","1.1281","1.1286"
07/08/2020,"1.1274","1.1351","1.1264","1.1330"
07/07/2020,"1.1309","1.1334","1.1260","1.1275"
07/06/2020,"1.1250","1.1347","1.1240","1.1310"
07/03/2020,"1.1240","1.1255","1.1220","1.1249"
07/02/2020,"1.1251","1.1303","1.1224","1.1241"
07/01/2020,"1.1235","1.1277","1.1186","1.1253"
06/30/2020,"1.1242","1.1263","1.1192","1.1236"
06/29/2020,"1.1220","1.1290","1.1209","1.1244"
06/26/2020,"1.1220","1.1241","1.1197","1.1221"
06/25/2020,"1.1251","1.1261","1.1191","1.1219"
06/24/2020,"1.1308","1.1328","1.1249","1.1252"
06/23/2020,"1.1261","1.1350","1.1234","1.1309"
06/22/2020,"1.1179","1.1271","1.1169","1.1263"
06/19/2020,"1.1206","1.1256","1.1170","1.1180"
06/18/2020,"1.1245","1.1263","1.1187","1.1204"
06/17/2020,"1.1263","1.1296","1.1209","1.1244"
06/16/2020,"1.1324","1.1354","1.1229","1.1265"
06/15/2020,"1.1257","1.1334","1.1227","1.1325"
06/12/2020,"1.1298","1.1342","1.1214","1.1257"
06/11/2020,"1.1380","1.1403","1.1289","1.1299"
06/10/2020,"1.1341","1.1424","1.1332","1.1379"
06/09/2020,"1.1294","1.1366","1.1242","1.1339"
06/08/2020,"1.1287","1.1321","1.1269","1.1296"
06/05/2020,"1.1337","1.1385","1.1279","1.1290"
06/04/2020,"1.1233","1.1363","1.1195","1.1336"
06/03/2020,"1.1172","1.1258","1.1167","1.1235"
06/02/2020,"1.1137","1.1197","1.1116","1.1169"
06/01/2020,"1.1100","1.1155","1.1100","1.1135"
05/29/2020,"1.1077","1.1147","1.1069","1.1104"
05/28/2020,"1.1010","1.1095","1.0992","1.1078"
05/27/2020,"1.0982","1.1031","1.0935","1.1009"
05/26/2020,"1.0900","1.0999","1.0891","1.0984"
05/25/2020,"1.0898","1.0916","1.0871","1.0899"
05/22/2020,"1.0950","1.0960","1.0886","1.0899"
05/21/2020,"1.0981","1.1010","1.0938","1.0952"
05/20/2020,"1.0923","1.1000","1.0919","1.0980"
05/19/2020,"1.0916","1.0978","1.0903","1.0924"
05/18/2020,"1.0817","1.0928","1.0800","1.0915"
05/15/2020,"1.0806","1.0850","1.0790","1.0819"
05/14/2020,"1.0820","1.0826","1.0776","1.0807"
05/13/2020,"1.0848","1.0897","1.0812","1.0818"
05/12/2020,"1.0807","1.0885","1.0785","1.0850"
05/11/2020,"1.0971","1.0971","1.0801","1.0809"
05/08/2020,"1.0833","1.0876","1.0816","1.0838"
05/07/2020,"1.0797","1.0836","1.0767","1.0835"
05/06/2020,"1.0839","1.0848","1.0783","1.0795"
05/05/2020,"1.0907","1.0927","1.0826","1.0838"
05/04/2020,"1.1094","1.1094","1.0896","1.0905"
05/01/2020,"1.0953","1.1017","1.0935","1.0981"
04/30/2020,"1.0876","1.0973","1.0835","1.0954"
04/29/2020,"1.0820","1.0887","1.0818","1.0874"
04/28/2020,"1.0829","1.0890","1.0810","1.0821"
04/27/2020,"1.0821","1.0862","1.0812","1.0830"
04/24/2020,"1.0778","1.0830","1.0728","1.0823"
04/23/2020,"1.0823","1.0848","1.0757","1.0779"
04/22/2020,"1.0858","1.0886","1.0804","1.0825"
04/21/2020,"1.0863","1.0882","1.0817","1.0860"
04/20/2020,"1.0879","1.0898","1.0842","1.0864"
04/17/2020,"1.0840","1.0893","1.0812","1.0876"
04/16/2020,"1.0911","1.0913","1.0818","1.0839"
04/15/2020,"1.0983","1.0993","1.0857","1.0913"
04/14/2020,"1.0910","1.0988","1.0900","1.0981"
04/13/2020,"1.0937","1.0969","1.0893","1.0911"
04/10/2020,"1.0932","1.0954","1.0920","1.0936"
04/09/2020,"1.0860","1.0953","1.0842","1.0931"
04/08/2020,"1.0891","1.0904","1.0831","1.0858"
04/07/2020,"1.0794","1.0927","1.0785","1.0892"
04/06/2020,"1.0810","1.0836","1.0769","1.0793"
04/03/2020,"1.0859","1.0866","1.0774","1.0800"
04/02/2020,"1.0965","1.0971","1.0821","1.0857"
