Date,Open,High,Low,Close
04/01/2019,"2,848.63","2,869.40","2,848.63","2,867.19"
03/29/2019,"2,828.27","2,836.03","2,819.23","2,834.40"
03/28/2019,"2,809.40","2,819.71","2,798.77","2,815.44"
03/27/2019,"2,819.72","2,825.56","2,787.72","2,805.37"
03/26/2019,"2,812.66","2,829.87","2,803.99","2,818.46"
03/25/2019,"2,796.01","2,809.79","2,785.02","2,798.36"
03/22/2019,"2,844.52","2,846.16","2,800.47","2,800.71"
03/21/2019,"2,819.72","2,860.31","2,817.38","2,854.88"
03/20/2019,"2,831.34","2,843.54","2,812.43","2,824.23"
03/19/2019,"2,840.76","2,852.42","2,823.27","2,832.57"
03/18/2019,"2,822.61","2,835.41","2,821.99","2,832.94"
03/15/2019,"2,810.79","2,830.73","2,810.79","2,822.48"
03/14/2019,"2,810.38","2,815.00","2,803.46","2,808.48"
03/13/2019,"2,799.78","2,821.24","2,799.78","2,810.92"
03/12/2019,"2,787.34","2,798.32","2,786.73","2,791.52"
03/11/2019,"2,747.61","2,784.00","2,747.61","2,783.30"
03/08/2019,"2,730.79","2,744.13","2,722.27","2,743.07"
03/07/2019,"2,766.53","2,767.25","2,739.09","2,748.93"
03/06/2019,"2,790.27","2,790.27","2,768.69","2,771.45"
03/05/2019,"2,794.41","2,796.44","2,782.97","2,789.65"
03/04/2019,"2,814.37","2,816.88","2,767.66","2,792.81"
03/01/2019,"2,798.22","2,808.02","2,787.38","2,803.69"
02/28/2019,"2,788.11","2,793.73","2,782.51","2,784.49"
02/27/2019,"2,787.50","2,795.76","2,775.13","2,792.38"
02/26/2019,"2,792.36","2,803.12","2,789.47","2,793.90"
02/25/2019,"2,804.35","2,813.49","2,794.99","2,796.11"
02/22/2019,"2,780.67","2,794.20","2,779.11","2,792.67"
02/21/2019,"2,780.24","2,781.58","2,764.55","2,774.88"
02/20/2019,"2,779.05","2,789.88","2,774.06","2,784.70"
02/19/2019,"2,769.28","2,787.33","2,767.29","2,779.76"
02/15/2019,"2,760.24","2,775.66","2,760.24","2,775.60"
02/14/2019,"2,743.50","2,757.90","2,731.23","2,745.73"
