Date,Open,High,Low,Close
03/31/2017,"1,244.60","1,252.80","1,241.50","1,251.20"
03/30/2017,"1,253.10","1,253.60","1,241.10","1,245.00"
03/29/2017,"1,250.80","1,254.40","1,246.90","1,253.70"
03/28/2017,"1,253.50","1,258.40","1,247.30","1,255.60"
03/27/2017,"1,245.50","1,261.00","1,245.50","1,255.70"
03/24/2017,"1,245.00","1,251.90","1,240.70","1,248.50"
03/23/2017,"1,248.60","1,253.30","1,242.70","1,247.20"
03/22/2017,"1,244.50","1,251.50","1,243.80","1,249.70"
03/21/2017,"1,234.20","1,247.70","1,226.60","1,246.50"
03/20/2017,"1,229.00","1,235.50","1,228.80","1,234.00"
03/17/2017,"1,226.20","1,231.50","1,224.00","1,230.20"
03/16/2017,"1,219.50","1,234.00","1,218.10","1,227.10"
03/15/2017,"1,198.70","1,222.00","1,196.80","1,200.70"
03/14/2017,"1,203.50","1,207.50","1,196.90","1,202.60"
03/13/2017,"1,205.00","1,210.90","1,202.00","1,203.10"
03/10/2017,"1,200.20","1,206.20","1,194.50","1,201.40"
03/09/2017,"1,207.70","1,208.90","1,199.00","1,203.20"
03/08/2017,"1,215.60","1,218.50","1,206.40","1,209.40"
03/07/2017,"1,225.70","1,227.40","1,214.10","1,216.10"
03/06/2017,"1,233.90","1,237.30","1,225.00","1,225.50"
03/03/2017,"1,234.80","1,236.70","1,223.00","1,226.50"
03/02/2017,"1,249.90","1,250.80","1,231.10","1,232.90"
03/01/2017,"1,248.50","1,251.40","1,237.20","1,250.00"
02/28/2017,"1,253.30","1,259.30","1,248.20","1,253.90"
02/27/2017,"1,258.90","1,264.90","1,251.50","1,258.80"
02/24/2017,"1,250.60","1,261.20","1,248.80","1,258.30"
02/23/2017,"1,238.30","1,252.20","1,236.40","1,251.40"
02/22/2017,"1,236.90","1,241.90","1,231.50","1,233.30"
02/21/2017,"1,239.30","1,240.20","1,226.80","1,238.90"
02/17/2017,"1,240.80","1,245.10","1,235.30","1,239.10"
02/16/2017,"1,234.30","1,243.70","1,233.30","1,241.60"
02/15/2017,"1,228.60","1,234.90","1,217.50","1,233.10"
