Date,Open,High,Low,Close
04/01/2019,"1,297.20","1,301.70","1,291.00","1,294.20"
03/29/2019,"1,295.00","1,304.60","1,291.30","1,298.50"
03/28/2019,"1,308.40","1,311.10","1,287.70","1,289.80"
03/27/2019,"1,315.40","1,318.80","1,307.30","1,310.40"
03/26/2019,"1,321.50","1,323.00","1,312.10","1,315.00"
03/25/2019,"1,313.30","1,324.50","1,310.60","1,322.60"
03/22/2019,"1,309.30","1,314.70","1,306.50","1,312.30"
03/21/2019,"1,312.70","1,320.20","1,302.80","1,307.30"
03/20/2019,"1,306.00","1,317.20","1,298.10","1,301.70"
03/19/2019,"1,303.70","1,310.80","1,302.10","1,306.50"
03/18/2019,"1,302.00","1,306.70","1,298.00","1,301.50"
03/15/2019,"1,295.60","1,306.30","1,293.70","1,302.90"
03/14/2019,"1,309.50","1,310.30","1,292.50","1,295.10"
03/13/2019,"1,301.80","1,311.60","1,300.60","1,309.30"
03/12/2019,"1,293.60","1,302.60","1,292.00","1,298.10"
03/11/2019,"1,298.20","1,299.20","1,290.60","1,291.10"
03/08/2019,"1,286.70","1,301.30","1,285.60","1,299.30"
03/07/2019,"1,287.30","1,289.60","1,280.80","1,286.10"
03/06/2019,"1,288.80","1,291.80","1,284.30","1,287.60"
03/05/2019,"1,287.80","1,290.60","1,282.00","1,284.70"
03/04/2019,"1,294.40","1,298.10","1,283.80","1,287.50"
03/01/2019,"1,315.50","1,316.50","1,291.30","1,299.20"
02/28/2019,"1,321.70","1,328.90","1,314.00","1,316.10"
02/27/2019,"1,331.00","1,332.00","1,318.40","1,321.20"
02/26/2019,"1,329.90","1,332.40","1,325.50","1,328.50"
02/25/2019,"1,331.90","1,334.90","1,327.30","1,329.50"
02/22/2019,"1,325.80","1,335.60","1,323.80","1,332.80"
02/21/2019,"1,341.70","1,344.30","1,323.30","1,327.80"
02/20/2019,"1,343.90","1,349.80","1,339.80","1,347.90"
02/19/2019,"1,329.20","1,345.00","1,325.90","1,344.80"
02/15/2019,"1,315.50","1,325.80","1,314.30","1,322.10"
02/14/2019,"1,309.60","1,317.40","1,304.70","1,313.90"
02/13/2019,"1,314.30","1,321.70","1,308.10","1,315.10"
02/12/2019,"1,311.60","1,318.30","1,310.00","1,314.00"
02/11/2019,"1,318.10","1,318.70","1,307.10","1,311.90"
02/08/2019,"1,314.30","1,319.50","1,311.50","1,318.50"
02/07/2019,"1,310.90","1,315.80","1,306.40","1,314.20"
02/06/2019,"1,319.40","1,319.90","1,309.60","1,314.40"
02/05/2019,"1,316.80","1,321.00","1,314.80","1,319.20"
02/04/2019,"1,322.60","1,323.60","1,312.70","1,319.30"
02/01/2019,"1,326.00","1,328.20","1,320.60","1,322.10"
01/31/2019,"1,325.40","1,331.10","1,322.20","1,325.20"
01/30/2019,"1,310.40","1,323.40","1,308.10","1,309.90"
01/29/2019,"1,302.50","1,310.80","1,301.70","1,308.90"
01/28/2019,"1,302.30","1,303.70","1,296.50","1,303.10"
01/25/2019,"1,280.10","1,303.40","1,278.90","1,298.10"
01/24/2019,"1,282.30","1,283.90","1,275.30","1,279.80"
01/23/2019,"1,284.60","1,286.00","1,277.70","1,284.00"
01/22/2019,"1,279.10","1,285.00","1,276.70","1,283.40"
01/18/2019,"1,291.90","1,292.20","1,280.10","1,282.60"
01/17/2019,"1,293.90","1,295.00","1,288.30","1,292.30"
01/16/2019,"1,289.60","1,295.40","1,287.60","1,293.80"
01/15/2019,"1,292.40","1,294.80","1,286.50","1,288.40"
01/14/2019,"1,288.00","1,296.60","1,287.70","1,291.30"
01/11/2019,"1,287.60","1,295.70","1,287.00","1,289.50"
01/10/2019,"1,294.70","1,298.00","1,286.70","1,287.40"
01/09/2019,"1,286.10","1,295.00","1,280.90","1,292.00"
01/08/2019,"1,289.90","1,291.40","1,280.20","1,285.90"
01/07/2019,"1,287.00","1,297.00","1,284.10","1,289.90"
01/04/2019,"1,296.50","1,300.40","1,278.10","1,285.80"
01/03/2019,"1,288.50","1,296.90","1,286.40","1,294.80"
01/02/2019,"1,285.00","1,291.00","1,280.60","1,284.10"
12/31/2018,"1,283.00","1,286.50","1,279.70","1,281.30"
12/28/2018,"1,278.00","1,284.70","1,276.50","1,283.00"
12/27/2018,"1,270.10","1,281.60","1,269.10","1,281.10"
12/26/2018,"1,273.50","1,282.30","1,267.40","1,273.00"
12/24/2018,"1,271.80","1,273.90","1,271.80","1,271.80"
12/21/2018,"1,263.50","1,266.20","1,257.10","1,258.10"
12/20/2018,"1,247.00","1,270.30","1,246.20","1,267.90"
12/19/2018,"1,253.50","1,262.20","1,245.30","1,256.40"
12/18/2018,"1,249.70","1,254.50","1,249.00","1,253.60"
12/17/2018,"1,251.80","1,252.20","1,251.80","1,251.80"
12/14/2018,"1,246.20","1,247.30","1,236.50","1,241.40"
12/13/2018,"1,250.70","1,251.70","1,244.40","1,247.40"
12/12/2018,"1,248.30","1,252.60","1,247.10","1,250.00"
12/11/2018,"1,249.80","1,255.10","1,245.80","1,247.20"
12/10/2018,"1,255.60","1,256.60","1,246.90","1,249.40"
12/07/2018,"1,243.10","1,255.80","1,242.60","1,252.60"
12/06/2018,"1,243.00","1,249.90","1,240.00","1,243.60"
12/04/2018,"1,236.30","1,247.50","1,235.80","1,246.60"
12/03/2018,"1,227.80","1,240.40","1,226.60","1,239.60"
11/30/2018,"1,229.90","1,231.10","1,221.80","1,226.00"
11/29/2018,"1,221.00","1,228.70","1,220.50","1,224.10"
11/28/2018,"1,214.30","1,227.70","1,210.50","1,223.60"
11/27/2018,"1,222.60","1,225.20","1,211.40","1,213.40"
11/26/2018,"1,223.90","1,228.60","1,221.70","1,222.40"
11/23/2018,"1,227.80","1,229.20","1,220.30","1,223.20"
11/21/2018,"1,222.40","1,230.90","1,220.10","1,228.00"
11/20/2018,"1,224.60","1,229.50","1,220.30","1,221.20"
11/19/2018,"1,222.60","1,226.50","1,218.50","1,225.30"
11/16/2018,"1,214.40","1,226.00","1,213.70","1,223.00"
11/15/2018,"1,211.80","1,217.00","1,207.10","1,215.00"
11/14/2018,"1,202.80","1,217.20","1,198.10","1,210.10"
11/13/2018,"1,201.10","1,205.50","1,196.60","1,201.40"
11/12/2018,"1,210.30","1,212.00","1,200.60","1,203.50"
11/09/2018,"1,224.30","1,224.60","1,207.20","1,208.60"
11/08/2018,"1,227.70","1,228.50","1,220.80","1,225.10"
11/07/2018,"1,228.90","1,238.40","1,224.20","1,228.70"
11/06/2018,"1,233.40","1,237.80","1,224.90","1,226.30"
11/05/2018,"1,235.80","1,236.60","1,228.40","1,232.30"
11/02/2018,"1,235.30","1,238.40","1,231.30","1,233.30"
11/01/2018,"1,216.60","1,239.30","1,216.10","1,238.60"
10/31/2018,"1,224.70","1,225.00","1,213.40","1,215.00"
10/30/2018,"1,231.90","1,232.50","1,221.40","1,225.30"
10/29/2018,"1,236.40","1,237.60","1,226.10","1,227.60"
10/26/2018,"1,234.70","1,246.00","1,232.50","1,235.80"
10/25/2018,"1,236.60","1,242.00","1,230.50","1,232.40"
10/24/2018,"1,233.80","1,238.00","1,228.30","1,231.10"
10/23/2018,"1,225.10","1,243.00","1,224.50","1,236.80"
10/22/2018,"1,230.50","1,232.60","1,222.80","1,224.60"
10/19/2018,"1,228.60","1,234.10","1,226.20","1,228.70"
10/18/2018,"1,225.50","1,233.60","1,221.70","1,230.10"
10/17/2018,"1,228.00","1,232.90","1,223.70","1,227.40"
10/16/2018,"1,230.50","1,235.90","1,226.30","1,231.00"
10/15/2018,"1,221.20","1,236.90","1,220.40","1,230.30"
10/12/2018,"1,227.70","1,228.10","1,219.30","1,222.00"
10/11/2018,"1,197.90","1,230.00","1,194.70","1,227.60"
10/10/2018,"1,192.70","1,198.60","1,188.50","1,193.40"
10/09/2018,"1,192.20","1,195.80","1,186.60","1,191.50"
10/08/2018,"1,206.70","1,208.00","1,186.00","1,188.60"
10/05/2018,"1,203.70","1,209.80","1,200.90","1,205.60"
10/04/2018,"1,201.40","1,210.70","1,199.60","1,201.60"
10/03/2018,"1,207.00","1,212.30","1,200.40","1,202.90"
10/02/2018,"1,192.70","1,212.30","1,192.20","1,207.00"
10/01/2018,"1,196.10","1,196.50","1,188.10","1,191.70"
09/28/2018,"1,186.80","1,198.00","1,184.30","1,196.20"
09/27/2018,"1,198.90","1,202.60","1,185.60","1,187.40"
09/26/2018,"1,205.50","1,206.90","1,194.60","1,199.10"
09/25/2018,"1,203.10","1,207.90","1,201.30","1,205.10"
09/24/2018,"1,204.00","1,208.80","1,198.60","1,204.40"
09/21/2018,"1,212.10","1,215.80","1,196.00","1,201.30"
09/20/2018,"1,208.80","1,213.20","1,205.10","1,211.30"
09/19/2018,"1,202.80","1,211.00","1,202.20","1,208.30"
09/18/2018,"1,206.40","1,208.20","1,200.30","1,202.90"
09/17/2018,"1,199.80","1,209.70","1,197.50","1,205.80"
09/14/2018,"1,206.60","1,213.80","1,197.70","1,201.10"
09/13/2018,"1,212.40","1,218.00","1,205.00","1,208.20"
09/12/2018,"1,203.50","1,213.90","1,197.60","1,210.90"
09/11/2018,"1,200.40","1,204.80","1,192.70","1,202.20"
09/10/2018,"1,200.70","1,203.80","1,196.20","1,199.80"
09/07/2018,"1,205.60","1,209.00","1,198.70","1,200.40"
09/06/2018,"1,202.50","1,212.70","1,200.50","1,204.30"
09/05/2018,"1,197.20","1,204.20","1,196.40","1,201.30"
09/04/2018,"1,207.00","1,207.60","1,195.10","1,199.10"
08/31/2018,"1,206.30","1,214.90","1,204.10","1,206.70"
08/30/2018,"1,212.60","1,214.00","1,202.10","1,205.00"
08/29/2018,"1,206.60","1,213.70","1,206.60","1,211.50"
08/28/2018,"1,217.70","1,220.70","1,205.80","1,214.40"
08/27/2018,"1,214.50","1,218.80","1,209.30","1,216.00"
08/24/2018,"1,191.60","1,215.40","1,189.50","1,213.30"
08/23/2018,"1,202.80","1,203.40","1,190.20","1,194.00"
08/22/2018,"1,203.00","1,208.40","1,199.20","1,203.30"
08/21/2018,"1,197.30","1,204.30","1,194.30","1,200.00"
08/20/2018,"1,190.40","1,197.70","1,189.60","1,194.60"
08/17/2018,"1,180.70","1,192.00","1,178.50","1,184.20"
08/16/2018,"1,183.00","1,189.00","1,167.10","1,184.00"
08/15/2018,"1,201.50","1,202.00","1,180.00","1,185.00"
08/14/2018,"1,201.10","1,205.80","1,198.90","1,200.70"
08/13/2018,"1,218.40","1,221.40","1,198.60","1,198.90"
08/10/2018,"1,220.00","1,224.90","1,213.10","1,219.00"
08/09/2018,"1,222.00","1,225.60","1,218.40","1,219.90"
08/08/2018,"1,218.70","1,223.80","1,213.60","1,221.00"
08/07/2018,"1,215.80","1,224.30","1,215.60","1,218.30"
08/06/2018,"1,222.00","1,226.00","1,214.40","1,217.70"
08/03/2018,"1,216.00","1,228.50","1,212.50","1,223.20"
08/02/2018,"1,224.70","1,230.00","1,215.30","1,220.10"
08/01/2018,"1,232.70","1,233.70","1,224.40","1,227.60"
07/31/2018,"1,230.50","1,237.80","1,222.60","1,233.60"
07/30/2018,"1,222.50","1,223.90","1,218.10","1,221.30"
07/27/2018,"1,222.40","1,226.90","1,216.70","1,223.00"
07/26/2018,"1,231.70","1,235.30","1,221.70","1,225.70"
07/25/2018,"1,224.20","1,234.30","1,223.20","1,231.80"
07/24/2018,"1,224.40","1,229.70","1,218.10","1,225.50"
07/23/2018,"1,231.70","1,235.20","1,222.20","1,225.60"
07/20/2018,"1,222.90","1,232.40","1,215.30","1,231.10"
07/19/2018,"1,227.30","1,229.60","1,210.70","1,224.00"
07/18/2018,"1,227.00","1,229.10","1,220.90","1,227.90"
07/17/2018,"1,240.80","1,245.10","1,225.90","1,227.30"
07/16/2018,"1,241.00","1,245.80","1,238.30","1,239.70"
07/13/2018,"1,247.70","1,248.50","1,236.20","1,241.20"
07/12/2018,"1,242.30","1,248.80","1,241.40","1,246.60"
07/11/2018,"1,256.70","1,257.30","1,241.70","1,244.40"
07/10/2018,"1,258.50","1,261.00","1,247.70","1,255.40"
07/09/2018,"1,255.70","1,266.90","1,255.70","1,259.60"
07/06/2018,"1,258.40","1,260.20","1,253.70","1,255.80"
07/05/2018,"1,257.70","1,261.00","1,252.20","1,258.80"
07/03/2018,"1,242.90","1,258.50","1,238.80","1,253.50"
07/02/2018,"1,253.40","1,255.60","1,240.60","1,241.70"
06/29/2018,"1,249.50","1,257.10","1,246.90","1,254.50"
06/28/2018,"1,253.60","1,255.80","1,247.20","1,251.00"
06/27/2018,"1,260.50","1,261.90","1,252.20","1,256.10"
06/26/2018,"1,267.30","1,269.40","1,256.40","1,259.90"
06/25/2018,"1,272.20","1,274.40","1,265.50","1,268.90"
06/22/2018,"1,268.60","1,273.10","1,268.40","1,270.70"
06/21/2018,"1,269.70","1,272.30","1,262.40","1,270.50"
06/20/2018,"1,277.30","1,278.60","1,269.60","1,274.50"
06/19/2018,"1,280.70","1,286.80","1,272.60","1,278.60"
06/18/2018,"1,281.10","1,284.90","1,279.50","1,280.10"
06/15/2018,"1,305.90","1,306.70","1,277.90","1,278.50"
06/14/2018,"1,303.10","1,313.00","1,301.00","1,308.30"
06/13/2018,"1,299.60","1,305.20","1,294.50","1,301.30"
06/12/2018,"1,304.50","1,304.80","1,296.30","1,299.40"
06/11/2018,"1,303.50","1,307.00","1,297.80","1,303.20"
06/08/2018,"1,301.30","1,304.80","1,296.00","1,302.70"
06/07/2018,"1,300.90","1,307.80","1,299.00","1,303.00"
06/06/2018,"1,300.60","1,306.10","1,297.70","1,301.40"
06/05/2018,"1,296.40","1,304.80","1,293.50","1,302.20"
06/04/2018,"1,296.70","1,302.30","1,293.80","1,297.30"
06/01/2018,"1,303.00","1,304.80","1,293.10","1,299.30"
05/31/2018,"1,306.00","1,311.50","1,301.00","1,304.70"
05/30/2018,"1,298.00","1,303.70","1,295.20","1,301.50"
05/29/2018,"1,297.20","1,306.10","1,291.40","1,299.00"
05/25/2018,"1,304.00","1,307.20","1,299.40","1,303.70"
05/24/2018,"1,293.30","1,306.40","1,292.20","1,304.40"
05/23/2018,"1,290.60","1,298.40","1,286.70","1,289.60"
05/22/2018,"1,292.30","1,296.00","1,287.20","1,292.00"
05/21/2018,"1,290.30","1,292.70","1,281.20","1,290.90"
05/18/2018,"1,290.00","1,293.70","1,285.10","1,291.30"
05/17/2018,"1,290.20","1,294.00","1,284.00","1,289.40"
05/16/2018,"1,290.10","1,296.40","1,285.70","1,291.50"
05/15/2018,"1,313.20","1,314.70","1,288.20","1,290.30"
05/14/2018,"1,318.30","1,322.40","1,312.80","1,318.20"
05/11/2018,"1,321.80","1,326.30","1,317.00","1,320.70"
05/10/2018,"1,312.80","1,323.40","1,310.60","1,322.30"
05/09/2018,"1,315.30","1,317.80","1,304.20","1,313.00"
05/08/2018,"1,314.10","1,318.50","1,306.20","1,313.70"
