Date,Open,High,Low,Close
04/01/2014,"1,284.60","1,288.40","1,277.40","1,280.00"
03/31/2014,"1,295.00","1,299.30","1,282.70","1,283.80"
03/28/2014,"1,292.20","1,299.40","1,285.90","1,293.80"
03/27/2014,"1,305.50","1,307.60","1,289.60","1,294.70"
03/26/2014,"1,312.10","1,317.10","1,299.30","1,303.40"
03/25/2014,"1,309.70","1,318.00","1,306.00","1,311.40"
03/24/2014,"1,335.00","1,335.70","1,308.50","1,311.20"
03/21/2014,"1,329.30","1,343.00","1,328.00","1,336.00"
03/20/2014,"1,331.70","1,335.30","1,320.80","1,330.50"
03/19/2014,"1,356.10","1,360.20","1,327.80","1,341.30"
03/18/2014,"1,367.10","1,367.90","1,351.10","1,359.00"
03/17/2014,"1,383.10","1,392.60","1,361.90","1,372.90"
03/14/2014,"1,370.90","1,388.40","1,368.20","1,379.00"
03/13/2014,"1,367.80","1,375.70","1,364.90","1,372.40"
03/12/2014,"1,348.80","1,371.30","1,345.60","1,370.50"
03/11/2014,"1,339.50","1,353.00","1,337.80","1,346.70"
03/10/2014,"1,340.80","1,344.90","1,327.50","1,341.50"
03/07/2014,"1,350.70","1,353.20","1,326.60","1,338.20"
03/06/2014,"1,337.00","1,353.90","1,331.30","1,351.80"
03/05/2014,"1,334.80","1,342.00","1,332.70","1,340.30"
03/04/2014,"1,350.00","1,352.90","1,331.20","1,337.90"
03/03/2014,"1,332.40","1,355.00","1,330.70","1,350.30"
02/28/2014,"1,331.30","1,333.60","1,319.30","1,321.60"
02/27/2014,"1,329.50","1,336.40","1,324.00","1,331.80"
02/26/2014,"1,341.30","1,345.60","1,322.30","1,328.00"
02/25/2014,"1,336.40","1,343.80","1,331.20","1,342.70"
02/24/2014,"1,325.50","1,339.20","1,318.70","1,338.00"
02/21/2014,"1,323.00","1,328.80","1,315.90","1,323.60"
02/20/2014,"1,311.00","1,325.30","1,307.10","1,316.90"
02/19/2014,"1,322.00","1,323.00","1,308.90","1,320.40"
02/18/2014,"1,329.00","1,332.40","1,312.30","1,324.40"
02/14/2014,"1,302.20","1,321.50","1,299.90","1,318.60"
02/13/2014,"1,290.80","1,303.00","1,286.20","1,300.10"
02/12/2014,"1,290.10","1,296.40","1,283.90","1,295.00"
02/11/2014,"1,274.20","1,294.40","1,273.50","1,289.80"
02/10/2014,"1,265.40","1,277.80","1,264.70","1,274.70"
02/07/2014,"1,256.90","1,272.00","1,255.50","1,262.90"
02/06/2014,"1,257.70","1,267.50","1,252.50","1,257.20"
02/05/2014,"1,254.20","1,274.50","1,251.80","1,256.90"
02/04/2014,"1,257.90","1,260.70","1,246.80","1,251.20"
02/03/2014,"1,242.00","1,266.10","1,240.40","1,259.90"
01/31/2014,"1,244.00","1,254.80","1,238.20","1,239.80"
01/30/2014,"1,267.00","1,267.70","1,237.50","1,242.20"
01/29/2014,"1,255.90","1,270.60","1,248.50","1,262.20"
01/28/2014,"1,255.60","1,262.30","1,248.20","1,250.80"
01/27/2014,"1,270.10","1,279.80","1,251.90","1,263.40"
01/24/2014,"1,263.70","1,273.20","1,256.80","1,264.30"
01/23/2014,"1,235.80","1,267.00","1,230.80","1,262.30"
01/22/2014,"1,240.50","1,243.50","1,235.50","1,238.60"
01/21/2014,"1,254.10","1,262.00","1,235.10","1,241.80"
01/17/2014,"1,241.70","1,254.60","1,237.30","1,251.90"
01/16/2014,"1,241.80","1,244.90","1,235.80","1,240.20"
01/15/2014,"1,244.30","1,244.60","1,233.50","1,238.30"
01/14/2014,"1,252.70","1,254.90","1,241.10","1,245.40"
01/13/2014,"1,247.70","1,255.30","1,243.00","1,251.10"
01/10/2014,"1,227.10","1,248.50","1,226.60","1,246.90"
01/09/2014,"1,224.90","1,230.90","1,222.80","1,229.40"
01/08/2014,"1,231.00","1,231.80","1,217.70","1,225.50"
01/07/2014,"1,237.00","1,244.70","1,224.20","1,229.60"
01/06/2014,"1,237.00","1,247.70","1,212.60","1,238.00"
01/03/2014,"1,222.30","1,239.60","1,221.30","1,238.60"
01/02/2014,"1,204.50","1,230.80","1,202.50","1,225.20"
12/31/2013,"1,197.40","1,214.00","1,181.40","1,202.30"
12/30/2013,"1,213.80","1,215.80","1,193.30","1,203.80"
12/27/2013,"1,210.90","1,218.90","1,208.50","1,214.00"
12/26/2013,"1,203.80","1,215.40","1,200.50","1,212.30"
12/24/2013,"1,197.80","1,205.10","1,195.50","1,203.30"
12/23/2013,"1,202.50","1,205.60","1,191.80","1,197.00"
12/20/2013,"1,188.80","1,206.90","1,188.00","1,203.70"
12/19/2013,"1,217.80","1,226.00","1,186.00","1,193.60"
12/18/2013,"1,230.30","1,244.00","1,215.20","1,235.00"
12/17/2013,"1,239.50","1,247.60","1,226.50","1,230.10"
12/16/2013,"1,237.30","1,251.70","1,227.20","1,244.40"
12/13/2013,"1,226.10","1,238.20","1,219.50","1,234.60"
12/12/2013,"1,252.30","1,256.50","1,222.60","1,224.90"
12/11/2013,"1,261.00","1,263.20","1,250.60","1,257.20"
12/10/2013,"1,239.50","1,267.50","1,237.40","1,261.10"
12/09/2013,"1,229.90","1,242.60","1,224.60","1,234.20"
12/06/2013,"1,225.00","1,245.00","1,210.10","1,229.00"
12/05/2013,"1,243.10","1,243.20","1,216.30","1,231.90"
12/04/2013,"1,223.00","1,251.50","1,210.80","1,247.20"
12/03/2013,"1,219.50","1,225.80","1,214.60","1,220.80"
12/02/2013,"1,250.60","1,251.20","1,217.10","1,221.90"
11/29/2013,"1,243.50","1,254.50","1,233.70","1,250.60"
11/27/2013,"1,241.60","1,254.80","1,235.50","1,237.80"
11/26/2013,"1,250.90","1,257.80","1,239.20","1,241.40"
11/25/2013,"1,241.60","1,254.00","1,225.70","1,241.20"
11/22/2013,"1,242.30","1,248.30","1,240.30","1,244.10"
11/21/2013,"1,241.80","1,250.00","1,235.80","1,243.60"
11/20/2013,"1,274.50","1,275.70","1,240.20","1,258.00"
11/19/2013,"1,275.00","1,278.20","1,268.00","1,273.50"
11/18/2013,"1,288.90","1,289.20","1,269.20","1,272.30"
11/15/2013,"1,286.80","1,290.80","1,279.60","1,287.40"
11/14/2013,"1,281.40","1,293.80","1,277.30","1,286.30"
11/13/2013,"1,265.30","1,283.70","1,265.00","1,268.40"
11/12/2013,"1,281.40","1,285.40","1,260.50","1,271.20"
11/11/2013,"1,288.30","1,288.80","1,278.10","1,281.10"
11/08/2013,"1,307.80","1,313.40","1,280.50","1,284.60"
11/07/2013,"1,317.50","1,326.00","1,296.00","1,308.50"
11/06/2013,"1,312.30","1,322.00","1,308.90","1,317.80"
11/05/2013,"1,313.90","1,320.60","1,305.20","1,308.10"
11/04/2013,"1,313.00","1,322.40","1,310.80","1,314.70"
11/01/2013,"1,323.10","1,327.30","1,305.60","1,313.20"
10/31/2013,"1,341.70","1,343.00","1,318.70","1,323.70"
10/30/2013,"1,344.60","1,359.60","1,334.50","1,349.30"
10/29/2013,"1,352.60","1,360.40","1,339.80","1,345.50"
10/28/2013,"1,352.70","1,361.80","1,346.10","1,352.20"
10/25/2013,"1,346.90","1,356.40","1,335.30","1,352.50"
10/24/2013,"1,332.50","1,352.30","1,330.20","1,350.30"
10/23/2013,"1,340.10","1,342.20","1,328.50","1,334.00"
10/22/2013,"1,315.50","1,344.70","1,309.50","1,342.60"
10/21/2013,"1,316.00","1,323.90","1,312.00","1,315.80"
10/18/2013,"1,318.80","1,328.90","1,311.20","1,314.60"
10/17/2013,"1,281.40","1,324.20","1,273.70","1,323.00"
10/16/2013,"1,281.40","1,289.20","1,268.60","1,282.30"
10/15/2013,"1,273.60","1,287.70","1,251.00","1,273.20"
10/14/2013,"1,275.50","1,291.60","1,268.40","1,276.60"
10/11/2013,"1,286.40","1,294.80","1,259.60","1,268.20"
10/10/2013,"1,307.00","1,312.00","1,281.00","1,296.90"
10/09/2013,"1,319.60","1,323.30","1,294.60","1,307.20"
10/08/2013,"1,323.00","1,330.80","1,315.40","1,324.60"
10/07/2013,"1,312.30","1,329.50","1,307.90","1,325.10"
10/04/2013,"1,317.40","1,326.00","1,305.10","1,309.90"
10/03/2013,"1,316.50","1,322.80","1,302.00","1,317.60"
10/02/2013,"1,287.50","1,324.20","1,276.90","1,320.70"
10/01/2013,"1,328.20","1,337.80","1,282.40","1,286.10"
09/30/2013,"1,343.50","1,353.80","1,322.00","1,327.00"
09/27/2013,"1,323.70","1,345.20","1,320.00","1,339.20"
09/26/2013,"1,333.10","1,340.00","1,319.20","1,324.10"
09/25/2013,"1,323.50","1,338.30","1,316.60","1,336.20"
09/24/2013,"1,321.50","1,329.40","1,305.50","1,316.30"
09/23/2013,"1,327.00","1,332.00","1,313.40","1,327.00"
09/20/2013,"1,366.20","1,368.40","1,324.90","1,332.50"
09/19/2013,"1,365.00","1,375.40","1,358.50","1,369.30"
09/18/2013,"1,309.50","1,367.80","1,291.50","1,307.60"
09/17/2013,"1,313.60","1,324.70","1,305.80","1,309.40"
09/16/2013,"1,333.50","1,336.00","1,302.70","1,317.80"
09/13/2013,"1,322.70","1,330.80","1,304.60","1,308.60"
09/12/2013,"1,366.10","1,366.20","1,320.40","1,330.60"
09/11/2013,"1,364.20","1,368.70","1,356.00","1,363.80"
09/10/2013,"1,387.10","1,391.40","1,357.60","1,364.00"
09/09/2013,"1,391.10","1,395.00","1,381.90","1,386.70"
09/06/2013,"1,366.70","1,393.60","1,358.80","1,386.50"
09/05/2013,"1,391.20","1,400.00","1,364.70","1,373.00"
09/04/2013,"1,411.60","1,415.00","1,384.60","1,390.00"
09/03/2013,"1,392.00","1,416.40","1,373.60","1,412.00"
08/30/2013,"1,407.50","1,411.50","1,391.80","1,396.10"
08/29/2013,"1,418.20","1,418.60","1,402.10","1,412.90"
08/28/2013,"1,416.10","1,434.00","1,413.20","1,418.80"
08/27/2013,"1,404.80","1,424.00","1,395.20","1,420.20"
08/26/2013,"1,399.00","1,407.00","1,388.40","1,393.10"
08/23/2013,"1,376.10","1,399.90","1,367.80","1,395.80"
08/22/2013,"1,365.60","1,381.40","1,354.50","1,370.80"
08/21/2013,"1,371.00","1,378.90","1,359.20","1,370.10"
08/20/2013,"1,364.90","1,378.00","1,351.60","1,372.60"
08/19/2013,"1,377.10","1,384.10","1,362.00","1,365.70"
08/16/2013,"1,365.60","1,379.20","1,357.00","1,371.00"
08/15/2013,"1,335.80","1,369.60","1,317.90","1,360.90"
08/14/2013,"1,320.30","1,335.80","1,315.10","1,333.40"
08/13/2013,"1,336.00","1,341.00","1,317.80","1,320.50"
08/12/2013,"1,313.50","1,351.00","1,313.50","1,334.20"
08/09/2013,"1,311.40","1,316.50","1,304.10","1,312.20"
08/08/2013,"1,285.90","1,313.80","1,282.00","1,309.90"
08/07/2013,"1,281.20","1,289.00","1,271.80","1,285.30"
08/06/2013,"1,303.30","1,306.40","1,278.10","1,282.50"
08/05/2013,"1,312.20","1,320.30","1,296.70","1,302.40"
08/02/2013,"1,307.70","1,318.00","1,282.40","1,310.50"
08/01/2013,"1,323.40","1,330.70","1,306.60","1,311.20"
07/31/2013,"1,326.40","1,339.70","1,305.30","1,313.00"
07/30/2013,"1,327.20","1,329.60","1,316.20","1,324.00"
07/29/2013,"1,333.60","1,338.10","1,322.60","1,328.40"
07/26/2013,"1,333.30","1,340.50","1,311.90","1,321.50"
07/25/2013,"1,321.20","1,337.50","1,308.40","1,328.80"
07/24/2013,"1,347.50","1,348.70","1,312.70","1,319.50"
07/23/2013,"1,334.30","1,348.70","1,325.60","1,334.70"
07/22/2013,"1,296.20","1,339.10","1,295.40","1,336.00"
07/19/2013,"1,282.40","1,297.10","1,281.40","1,292.90"
07/18/2013,"1,274.40","1,287.90","1,273.30","1,284.20"
07/17/2013,"1,291.20","1,299.70","1,269.30","1,277.50"
07/16/2013,"1,281.60","1,294.70","1,275.60","1,290.40"
07/15/2013,"1,283.90","1,293.60","1,272.50","1,283.50"
07/12/2013,"1,284.90","1,287.40","1,266.40","1,277.60"
07/11/2013,"1,265.70","1,297.20","1,262.10","1,279.90"
07/10/2013,"1,249.10","1,265.60","1,242.20","1,247.40"
07/09/2013,"1,235.20","1,258.70","1,232.00","1,245.90"
07/08/2013,"1,221.10","1,237.40","1,214.40","1,234.90"
07/05/2013,"1,249.00","1,257.10","1,206.90","1,212.70"
07/03/2013,"1,241.90","1,259.30","1,236.00","1,251.90"
07/02/2013,"1,252.70","1,267.00","1,238.80","1,243.40"
07/01/2013,"1,232.90","1,261.70","1,224.10","1,255.70"
06/28/2013,"1,199.50","1,234.80","1,179.40","1,223.70"
06/27/2013,"1,225.50","1,244.20","1,196.10","1,211.60"
06/26/2013,"1,277.00","1,277.50","1,221.00","1,229.80"
06/25/2013,"1,281.70","1,289.00","1,270.70","1,275.10"
06/24/2013,"1,296.30","1,300.70","1,275.10","1,277.10"
06/21/2013,"1,277.60","1,301.70","1,268.70","1,292.00"
06/20/2013,"1,351.20","1,351.20","1,275.40","1,286.20"
06/19/2013,"1,367.30","1,376.00","1,348.30","1,374.00"
06/18/2013,"1,384.30","1,385.40","1,360.20","1,366.90"
06/17/2013,"1,390.10","1,391.40","1,379.80","1,383.10"
06/14/2013,"1,384.80","1,391.80","1,377.80","1,387.60"
06/13/2013,"1,387.40","1,394.40","1,373.00","1,377.80"
06/12/2013,"1,377.70","1,394.00","1,372.20","1,392.00"
06/11/2013,"1,385.90","1,387.20","1,364.50","1,377.00"
06/10/2013,"1,383.00","1,388.50","1,375.10","1,386.00"
06/07/2013,"1,412.70","1,417.70","1,377.10","1,383.00"
06/06/2013,"1,401.80","1,423.30","1,391.20","1,415.80"
06/05/2013,"1,398.80","1,410.30","1,395.10","1,398.50"
06/04/2013,"1,411.20","1,414.80","1,388.10","1,397.20"
06/03/2013,"1,388.80","1,416.50","1,388.30","1,411.90"
05/31/2013,"1,412.90","1,421.60","1,384.20","1,393.00"
05/30/2013,"1,392.10","1,417.50","1,388.30","1,411.50"
05/29/2013,"1,379.90","1,394.90","1,379.10","1,391.30"
05/28/2013,"1,392.90","1,401.00","1,372.10","1,378.90"
05/24/2013,"1,389.90","1,397.10","1,381.10","1,386.60"
05/23/2013,"1,367.90","1,397.10","1,355.00","1,391.80"
05/22/2013,"1,374.50","1,413.30","1,353.10","1,367.40"
05/21/2013,"1,392.40","1,399.90","1,358.00","1,377.60"
05/20/2013,"1,361.30","1,397.90","1,336.30","1,384.10"
05/17/2013,"1,385.20","1,391.30","1,353.60","1,364.70"
05/16/2013,"1,392.50","1,397.00","1,368.00","1,386.90"
05/15/2013,"1,424.50","1,429.40","1,386.40","1,396.20"
05/14/2013,"1,429.50","1,444.90","1,419.70","1,424.50"
05/13/2013,"1,447.70","1,448.30","1,424.70","1,434.30"
05/10/2013,"1,457.50","1,461.20","1,418.50","1,436.60"
05/09/2013,"1,473.00","1,476.00","1,452.10","1,468.60"
05/08/2013,"1,451.60","1,475.80","1,446.70","1,473.70"
05/07/2013,"1,469.10","1,470.00","1,440.40","1,448.80"
05/06/2013,"1,470.00","1,478.40","1,463.80","1,468.00"
05/03/2013,"1,466.20","1,487.20","1,455.40","1,464.20"
05/02/2013,"1,457.00","1,473.30","1,448.10","1,467.60"
05/01/2013,"1,475.60","1,477.40","1,439.70","1,446.20"
04/30/2013,"1,476.60","1,479.50","1,460.50","1,472.10"
04/29/2013,"1,466.20","1,478.30","1,461.60","1,467.40"
04/26/2013,"1,467.30","1,484.80","1,447.30","1,453.60"
04/25/2013,"1,430.30","1,468.60","1,426.30","1,462.00"
04/24/2013,"1,412.50","1,433.60","1,411.50","1,423.70"
04/23/2013,"1,425.40","1,432.80","1,404.00","1,408.80"
04/22/2013,"1,408.30","1,438.80","1,403.50","1,421.20"
04/19/2013,"1,393.00","1,424.70","1,385.40","1,395.60"
04/18/2013,"1,376.10","1,402.00","1,335.60","1,392.50"
04/17/2013,"1,371.40","1,395.20","1,365.00","1,382.70"
04/16/2013,"1,355.00","1,404.20","1,321.50","1,387.40"
04/15/2013,"1,481.00","1,495.00","1,335.10","1,361.10"
04/12/2013,"1,560.30","1,564.20","1,476.00","1,501.40"
04/11/2013,"1,559.00","1,568.10","1,553.00","1,564.90"
04/10/2013,"1,585.00","1,588.50","1,555.30","1,558.80"
04/09/2013,"1,572.40","1,590.10","1,570.00","1,586.70"
04/08/2013,"1,580.80","1,582.90","1,566.60","1,572.50"
04/05/2013,"1,554.00","1,581.80","1,549.00","1,575.90"
04/04/2013,"1,557.70","1,559.30","1,539.40","1,552.40"
04/03/2013,"1,576.40","1,577.30","1,549.70","1,553.50"
04/02/2013,"1,600.10","1,604.30","1,574.00","1,575.90"
